	GSM3038876_M-17-1.CEL	GSM3038877_M-17-2.CEL	GSM3038878_M-17-3.CEL	GSM3038879_S-17-1.CEL	GSM3038880_S-17-2.CEL	GSM3038881_C-17-1.CEL	GSM3038882_C-17-2.CEL	GSM3038883_C-17-3.CEL	GSM3038884_M-24-1.CEL	GSM3038885_M-24-2.CEL	GSM3038886_M-24-3.CEL	GSM3038887_S-24-1.CEL	GSM3038888_S-24-2.CEL	GSM3038889_S-24-3.CEL	GSM3038890_C-24-1.CEL	GSM3038891_C-24-2.CEL	GSM3038892_C-24-3.CEL	GSM3038893_M-49-1.CEL	GSM3038894_M-49-2.CEL	GSM3038895_M-49-3.CEL	GSM3038896_S-49-1.CEL	GSM3038897_S-49-2.CEL	GSM3038898_S-49-3.CEL	GSM3038899_C-49-1.CEL	GSM3038900_C-49-2.CEL	GSM3038901_C-49-3.CEL
Solyc01g005850.1	8.897236395	6.083136173	7.737574432	8.225305958	7.611074466	6.125270386	3.468598933	6.860467838	6.192560654	4.949245376	7.524366064	6.502568886	5.605441432	8.706936191	6.006020375	5.925798638	6.939856734	6.078330447	5.53254723	8.461517495	8.984034607	7.187480738	6.091919578	9.147076016	8.63172236	5.861422962
Solyc01g005880.1	2.850148065	3.452117343	3.078682812	3.672650014	3.047246292	2.884039337	2.796687732	3.052136037	2.879092696	2.560247975	3.160672543	2.748803115	3.263810295	3.029846988	2.999843917	3.006299765	3.370517839	2.861322029	2.755330776	3.535629274	3.255294971	2.869780871	2.968686224	2.874540363	3.140574848	2.952905915
Solyc01g005890.1	2.850148065	3.452117343	3.078682812	3.672650014	3.047246292	2.884039337	2.796687732	3.052136037	2.879092696	2.560247975	3.160672543	2.748803115	3.263810295	3.029846988	2.999843917	3.006299765	3.370517839	2.861322029	2.755330776	3.535629274	3.255294971	2.869780871	2.968686224	2.874540363	3.140574848	2.952905915
Solyc01g005910.2	5.310047603	5.833799105	5.474606607	5.649248989	5.826856723	5.828950448	6.090917656	5.669285907	5.740908183	6.046765094	5.764258039	5.903693109	6.000584285	5.642074395	5.65137331	5.654435136	5.922437225	5.750980265	5.953479557	5.495034022	5.6814799	5.683736752	5.924479834	5.376044295	5.392259193	5.638196316
Solyc01g005930.2	3.726384977	3.710854579	3.571383263	4.06954599	3.069985576	4.247089149	4.653846856	3.104893683	3.756893585	4.058897852	3.756277392	3.792820929	3.81592093	3.669731497	4.046143445	3.836654985	4.290504679	3.883618842	4.014895269	3.714708157	3.48578995	4.19078992	4.997612766	3.53792314	3.531657883	3.660367488
Solyc01g005950.2	10.11911996	9.567775432	9.836855083	9.713936911	9.693636146	10.02434645	9.860012434	10.02054896	9.529103333	10.09980724	9.952828593	10.04564105	10.02812282	9.86251639	9.593014806	10.18516554	10.16898414	10.11544777	10.25087069	9.855568348	9.710599875	10.22267267	10.16168904	10.14158477	10.0505785	9.531335227
Solyc01g005960.2	9.294483136	8.952322027	9.073666646	9.062090815	8.762211949	8.92137533	9.172259516	8.972481054	8.556637594	9.057753244	9.074632322	8.822344038	9.123731135	8.559146375	8.89449973	9.474965922	9.616935617	9.279231054	9.453631261	8.779903496	8.719405951	9.127289002	9.215617912	8.984379554	9.034060872	8.778296638
Solyc01g005980.2	8.003382392	7.675993385	7.657165272	7.456067786	7.676414753	8.410102342	8.033772226	8.118114081	7.806811041	7.847510398	7.734602509	7.854669838	8.828660126	7.740463202	7.918439628	7.796779675	8.620241265	9.114398599	8.672800268	7.904256914	8.031836254	8.925603684	8.483511556	7.977003289	7.853075754	7.679467073
Solyc01g005990.2	8.093897291	5.511535266	7.164208702	7.250981177	6.238979795	7.249122896	5.57277684	6.616645441	5.480968152	7.339679249	7.225101192	7.885459166	7.335726455	6.338994126	5.471463692	5.338455295	6.346835209	7.67923043	7.692612311	6.485342257	7.026014886	7.729388499	7.715639156	7.488295602	7.343066411	6.450396386
Solyc01g006050.2	6.607130032	6.373337202	6.393890971	6.240556482	5.571589513	4.533031469	3.930786735	4.048214839	5.514776624	5.129934481	6.186354212	5.754536278	4.974034986	4.126553754	3.774053207	5.381963789	4.459369082	4.719526275	4.792332877	5.068935517	4.836937351	4.614930347	4.906757823	7.784484253	7.917619653	5.510020812
Solyc01g006090.2	5.050261602	5.026429518	4.437873362	4.790567617	4.94464015	4.182189006	4.815273839	4.452336302	4.493543828	5.323839202	5.344689663	5.460522285	4.469296122	4.910649937	5.166978644	4.689960266	4.533866	4.396739695	4.409471531	4.721389421	4.445455443	4.828502646	5.30429218	4.800949679	4.887240446	4.678407201
Solyc01g006170.2	6.363111477	5.74486016	4.365701132	4.553513485	5.969654944	4.96807815	5.887534155	4.411382356	5.627699927	6.763972333	6.380938376	6.841173801	5.277584079	6.162072894	6.142126601	4.32059173	5.24943713	5.34114803	5.03882923	5.25988761	5.138418598	5.994812023	6.792645652	5.814204122	5.948207314	5.4685518
Solyc01g006190.2	8.198623386	7.733594914	7.298014156	6.972430999	7.629861438	7.881278348	8.572511332	7.644314699	8.641674703	8.049690574	7.700336216	7.902897602	7.430288811	8.11962528	8.330814071	7.154393155	7.568598956	8.166964689	7.631290505	7.228407337	7.623798185	7.740871254	8.48171423	8.563415163	8.753513467	8.284948597
Solyc01g006230.2	8.440931552	8.910578655	9.2096324	9.817071066	9.151080553	7.710039096	8.279404764	9.377649615	8.119573191	7.637627054	8.306829722	8.723045849	8.962104406	8.609000224	8.533751382	10.07932773	9.151362784	8.307606392	8.449778004	8.985642638	8.925466865	8.769677631	7.93191501	8.632588541	8.567572483	8.797702047
Solyc01g006280.2	9.819116725	9.833884156	9.693828167	10.24300092	9.923474115	10.20680625	9.845380281	9.767398387	9.420688647	9.919073317	9.781936867	9.907775673	10.6013098	10.1893453	9.963293824	9.634496327	9.99771915	10.54242382	10.34979862	9.950434352	10.24930098	10.49552005	10.32137038	9.650524762	9.748048486	10.00026979
Solyc01g006300.2	3.551257776	6.544754947	5.568623804	8.524072036	7.318604549	4.829950243	4.127747156	4.088780575	5.884163423	7.513295199	7.520458557	7.610598567	5.530128006	4.189949412	3.878823056	3.572182084	4.272061348	6.56700244	6.375926399	5.902530874	4.512141286	5.552063741	5.533854346	6.75183917	6.797273523	7.110317149
Solyc01g006350.2	7.394684776	6.375617975	6.208714814	5.842214937	6.631852409	7.293659432	7.856891514	6.013780662	7.331160351	7.473751517	6.903296763	6.951216606	6.87741041	6.998513715	7.636365483	6.144161615	6.538627379	7.592192756	6.942632124	6.346930164	6.7356752	7.273670327	8.102197223	7.697225372	7.729650456	7.132949598
Solyc01g006390.2	2.564927155	2.977195451	2.640135161	3.209750631	3.511516311	2.528844767	2.468708147	2.651886495	2.579249067	2.574195115	2.485139054	3.409356143	2.572597692	2.995404456	2.834267758	2.99303411	2.559188551	3.058772909	2.983759714	2.863595451	2.702803337	2.639251383	2.485255105	2.531563797	3.088158732	2.640099362
Solyc01g006400.2	10.11906631	11.06437968	8.95241135	9.163137054	10.37040542	8.981197414	9.640900351	9.590531946	9.250609421	9.861078648	9.448891397	11.02065817	9.849435551	10.75587624	9.651808323	7.793060759	8.467595607	11.20223449	10.00957635	9.825885778	9.888058062	9.02145222	8.380605363	10.0933806	9.496838142	10.06382595
Solyc01g006430.2	11.48389447	11.54583	10.96471021	11.2893124	11.51471549	11.92788077	12.23587222	11.55592178	11.74409271	11.65110563	11.5536838	11.71624859	12.01091671	11.86128206	12.37031546	11.66362219	11.9962826	12.35829237	12.02000426	11.35950554	11.69202012	11.97491288	11.85978821	11.71852667	11.83438022	11.78509963
Solyc01g006450.2	3.989973461	4.203727302	4.849893394	5.295150427	4.992441277	4.42190306	4.463661651	5.440179517	4.301634685	5.112713848	4.869856931	4.646775732	4.92605556	5.159369668	4.191409559	4.082287935	4.368159216	5.14716473	5.771460497	4.471815332	4.10912099	4.579573045	4.593968344	3.953612262	4.689786447	4.466753967
Solyc01g006490.2	7.278154541	7.76656952	7.752877164	7.99843659	7.30881506	7.080528837	7.383032747	7.538321957	7.029156452	7.665422351	7.919812189	7.652391513	7.40782506	6.904687503	7.210846932	8.524090711	8.08823906	7.240534149	7.742857781	7.495036097	7.038834068	7.442967698	7.330875854	7.115850118	7.167782065	7.466979402
Solyc01g006510.2	9.574679848	9.592458618	9.41911168	9.382241416	9.043713389	9.589438556	9.127798095	8.383440049	9.30709154	9.777796905	9.729350596	9.612650937	8.910355536	8.827275453	8.821936503	9.300777917	9.366622293	9.316280145	9.123096234	8.853812443	8.892353176	8.924502853	8.917075216	9.60159494	9.666640687	9.453276761
Solyc01g006540.2	3.033855043	3.218610655	3.034434292	3.464958675	3.015529317	2.942002291	2.927073778	3.001692529	3.267767967	2.880514521	2.990178305	2.979119961	2.96088214	2.920537575	2.834469643	3.140526523	2.927729175	3.082890118	3.14457491	3.295009078	2.844671691	3.045897814	2.764489887	2.918388578	2.843444103	3.29592769
Solyc01g006550.2	3.993771719	5.024953661	5.447642556	6.1093063	5.28657906	5.726547658	5.554145221	6.465840056	4.539166872	5.311736139	4.618128169	4.6677291	5.37828015	5.193125085	5.207981602	5.741359402	5.239595694	5.535137651	5.686707482	5.543619044	4.993737035	5.322860286	5.451333541	3.986617036	4.650738353	5.430703288
Solyc01g006560.2	2.791678388	3.161189612	2.739457434	3.151492383	2.586409158	2.610582146	2.692965632	2.626581091	3.021860691	2.723514709	2.673749694	2.738378073	2.636277369	2.494195234	2.50359415	2.82277549	2.585326198	2.900286965	2.979937722	2.89954141	2.446795407	2.989787612	2.506309903	2.628320469	2.550560782	3.07424608
Solyc01g006630.2	9.259444399	8.113124298	8.682681914	8.887402826	8.203566023	8.71232838	8.276354708	8.780538265	7.634842633	8.345002572	8.46248197	8.229564258	9.012568634	8.443731752	8.245839124	8.818726751	9.001936006	8.729296191	9.061137475	8.689066135	8.675751657	9.151063845	8.809173418	8.799501984	8.757872906	7.937640096
Solyc01g006710.2	6.650936456	6.990109209	7.405286073	7.573647666	6.676978677	6.409233937	6.96958672	7.495954401	6.404936855	6.203105444	6.654014516	6.606855357	6.837814023	6.203264892	6.476082797	7.965145436	7.411027777	6.287837654	7.240732558	7.288216166	6.607416137	6.462425992	6.389713178	6.614421661	6.459022926	6.405610801
Solyc01g006790.2	9.001383933	6.475601001	6.96863104	8.305241603	6.38551327	6.731477436	4.877612158	5.079629937	6.078976297	5.69670574	7.336839953	6.239683789	6.808070797	7.268032465	4.837153904	8.799606913	6.975862031	6.50860724	6.082370588	6.643845123	6.741891913	7.307409385	6.401054634	8.533269094	8.309105279	6.052796678
Solyc01g006800.2	7.557195298	7.988233953	7.919266867	7.757728907	7.728693015	7.44085052	7.823880419	7.777534867	7.759732808	7.658416927	7.789563955	7.662050662	7.754395642	7.526288749	7.729936482	8.383624887	7.877049053	7.449666274	7.593222963	7.694580805	7.512323728	7.523705138	7.860833669	7.733351231	7.537878258	7.673229794
Solyc01g006860.2	4.185546357	3.948855825	3.496125815	3.090758859	3.575459195	4.310610408	4.023491879	3.820486357	3.661005201	3.946945852	3.933054028	3.838424358	3.948307905	3.956089058	3.922983372	3.315533011	3.738497282	4.0273847	4.052558447	3.960594955	3.702202435	4.344100049	4.432909574	4.395837386	4.364591507	3.670959275
Solyc01g006900.2	11.39232612	11.05710882	10.73462416	10.55882352	11.01306638	11.73004657	11.70109257	11.16126734	11.34092158	11.24041959	11.10125683	10.90889892	11.94605127	11.30259665	11.57330951	10.48423522	11.63134386	11.98334012	11.70541183	10.94501183	11.39473992	11.5952494	11.8876836	11.64731836	11.50323505	11.44844231
Solyc01g006940.2	4.988287456	4.558240205	4.89886816	4.641720509	4.699759029	5.806505884	4.847616042	4.191636474	4.878701392	5.714798926	5.156416528	5.095433256	5.381274345	4.79855471	4.424812292	4.3632658	5.050362702	5.622696254	5.623164334	4.390332253	4.871301387	5.419044861	5.259879675	4.777685334	5.143186683	4.692489328
Solyc01g007000.2	5.006418735	7.539959133	8.787342228	5.432483074	8.294570558	8.242477411	8.385135689	8.75541395	7.743678873	6.94891997	6.340586038	8.470595349	8.108338338	8.579706128	7.633259107	7.044459765	6.338151251	7.30094871	7.525113489	9.446908805	9.614722707	7.986829665	8.111872685	5.016288491	4.723084834	7.358664959
Solyc01g007010.2	4.002944741	6.539683618	7.989121692	4.872795195	7.300067635	7.149878172	6.874819844	7.741406233	6.673084649	5.927408496	5.1238098	7.059051459	6.949063588	7.155896375	6.185102699	6.514709571	5.258276176	5.89713743	6.642012921	8.370299269	8.333026703	6.680283787	6.784429622	3.988995424	3.778782791	6.162327241
Solyc01g007020.2	5.006418735	7.539959133	8.787342228	5.432483074	8.294570558	8.242477411	8.385135689	8.75541395	7.743678873	6.94891997	6.340586038	8.470595349	8.108338338	8.579706128	7.633259107	7.044459765	6.338151251	7.30094871	7.525113489	9.446908805	9.614722707	7.986829665	8.111872685	5.016288491	4.723084834	7.358664959
Solyc01g007030.2	6.009892728	8.540234648	9.585562763	5.992170952	9.289073481	9.33507665	9.895451534	9.769421667	8.814273097	7.970431444	7.557362275	9.882139238	9.267613087	10.00351588	9.081415514	7.574209959	7.418026326	8.704759989	8.408214056	10.52351834	10.89641871	9.293375543	9.439315748	6.043581558	5.667386876	8.555002676
Solyc01g007110.2	7.806527672	8.042766137	7.323433483	6.004571341	8.586316958	8.710481846	9.240032859	7.85896472	9.832576055	8.951593467	8.193111952	8.581112311	8.00684349	9.25241861	9.453478243	5.866206348	8.172819524	8.54737628	7.813379212	8.111824543	8.928913878	7.958764055	8.700231751	8.424286052	8.493453651	9.192497711
Solyc01g007140.2	9.784920362	9.577326571	10.09839066	10.4882146	9.579054835	9.114495433	9.409256628	10.21058955	8.845884354	9.28401242	9.349687594	9.267947813	9.940628056	9.520968458	9.30133782	10.37987752	9.666660219	9.602306452	10.22044369	9.975765229	9.494182493	9.553434114	9.211661999	9.443812476	9.407666583	9.306341052
Solyc01g007150.2	9.133267401	8.183808523	7.800488446	7.835595556	8.26965365	8.484896322	8.767283029	8.077811312	8.404477074	8.711565087	8.388321176	8.512727132	8.490041145	8.722486472	8.709543074	7.704495219	8.205354581	8.939800719	8.338718177	8.032808309	8.476428716	8.716840734	9.053221192	9.218048298	9.24845898	8.195166198
Solyc01g007220.2	11.9706969	11.42987943	11.59191657	11.0496988	11.61682522	12.2993807	12.04216246	11.41056085	11.99539321	12.23052865	11.6626007	12.19539083	11.95947228	12.05572364	12.00516287	10.78871211	11.71703669	11.88322284	11.93605254	11.50692647	12.07947606	11.8604902	11.81038644	11.97624507	11.77278545	12.0717808
Solyc01g007250.2	6.362089114	6.495007901	5.90238117	6.120746027	6.20812614	6.056752384	6.369155061	5.858741783	6.453341258	6.828782604	6.655628266	6.678088998	6.310473688	6.554014756	6.363950595	6.079694635	6.174632909	6.451126093	6.205891309	6.299916267	5.822374292	6.297846849	6.81143504	6.562334106	6.334055696	6.254700559
Solyc01g007300.1	3.962436404	4.167373198	4.756066061	5.176585757	4.5653444	3.685698655	3.95995333	5.080838411	4.101560753	4.229954964	3.800207876	3.774551897	4.523049505	4.0147177	4.027946841	5.217164112	4.093478826	3.525366052	4.284574543	4.889745225	4.123046531	3.966731905	4.224670832	3.933200551	4.122156127	4.287872644
Solyc01g007320.2	9.378665957	8.696459563	8.13387639	7.873080828	8.83980182	9.479185157	9.930157721	8.395451722	9.762800356	9.702611306	8.847606186	9.027207687	8.875292761	9.225575432	9.842699072	8.31115381	8.463354154	9.436414443	8.664367473	8.198167185	8.659388076	9.111572963	9.981615684	10.23778652	10.14330156	9.136953356
Solyc01g007330.2	6.328016264	6.224832514	7.302975437	7.319562729	6.764445605	6.530890514	5.435631462	7.185623922	5.939702987	6.370550184	6.458109491	5.883604829	6.155244336	6.248278846	5.454403148	8.037816642	6.312711419	5.32005065	6.189813563	6.916076078	6.006198711	5.907278217	5.669488998	5.68138873	5.384922216	6.238442103
Solyc01g007360.2	5.276872847	5.708109641	5.90592841	6.792774668	6.093789102	5.248164093	5.540638608	6.734449786	5.896709184	5.567766729	5.746736642	5.991316132	6.142067748	5.986295538	5.687107888	7.319485579	5.675235768	5.608325524	5.478172829	5.677651953	6.029989261	6.06995487	5.825159799	5.933717051	5.757173531	5.583946157
Solyc01g007370.2	3.176050798	2.938850055	2.864554019	3.21307163	2.918062525	2.746705247	2.582564198	3.713984904	2.922230605	2.843755306	3.236786664	2.857903743	2.851216665	3.030772671	2.889012326	3.421604511	3.112715632	2.866765715	3.082441568	3.266099074	2.812116448	2.845551399	3.005169853	3.03782723	2.929077478	2.773002274
Solyc01g007380.1	5.325545598	5.844539661	6.092288437	6.775876558	6.021756688	5.517454521	5.584477709	5.989324196	5.425497409	5.568965595	5.409533354	5.730812977	6.028496223	5.967009788	5.350031883	6.835749157	5.932854652	5.084096002	5.53082725	6.159756124	5.713775894	5.675699708	5.429212599	5.329755804	5.322141338	5.754343631
Solyc01g007410.2	3.976057554	4.322105995	5.63737332	5.548238951	4.401133485	4.054760787	4.031590839	5.33795271	4.147642543	4.044083371	4.114956004	4.074398948	4.036287797	3.866945549	3.964109124	6.903026253	4.497268698	3.762196754	4.526179495	5.045565027	3.934514682	4.02687446	4.076142038	3.703185635	4.049920989	3.971829582
Solyc01g007430.2	5.819996638	6.924452627	7.847635821	8.077097841	7.182874771	5.775492693	6.058740263	8.295368788	5.854971405	5.869850769	6.413849817	6.36315102	6.296790439	5.797207239	6.199568695	9.010651313	6.830572878	5.441992787	6.59187508	7.320863529	6.12490549	6.1446206	5.81713111	5.540687547	5.362341242	6.272287629
Solyc01g007480.1	8.143823233	8.083034884	7.713756	8.313013905	8.126747797	7.550779266	7.83938657	8.152091106	7.707083682	7.410921854	7.524388055	8.044057916	8.128998366	8.113743116	8.025845742	8.459592156	7.636886086	7.694376163	7.759635876	7.759748878	8.033031954	7.82155611	7.34394436	8.558497077	8.371529166	8.413666189
Solyc01g007490.2	8.143823233	8.083034884	7.713756	8.313013905	8.126747797	7.550779266	7.83938657	8.152091106	7.707083682	7.410921854	7.524388055	8.044057916	8.128998366	8.113743116	8.025845742	8.459592156	7.636886086	7.694376163	7.759635876	7.759748878	8.033031954	7.82155611	7.34394436	8.558497077	8.371529166	8.413666189
Solyc01g007500.2	7.625011171	9.108587671	9.505829296	9.882496016	9.595990396	8.435358408	7.583191288	8.915114927	8.003426668	8.820586178	8.49446858	8.239330417	8.400028681	8.460161385	7.794179218	9.450833963	8.256893093	7.388919399	8.091312652	8.516088854	8.256846177	8.096839915	8.545564436	7.154643224	7.091043973	9.718804597
Solyc01g007520.2	3.086778429	4.135664663	4.350798038	4.519229922	4.243429511	3.502972799	3.667750523	4.653221925	3.665670669	3.60081833	3.820352512	3.943931382	4.252648093	3.981627652	3.576768546	5.012354745	3.772358589	3.272154252	3.753722571	4.33510142	3.972408704	3.704523112	3.481327906	3.552913599	3.396953768	3.941606453
Solyc01g007530.2	3.422955909	4.335851827	5.007481014	4.934169506	4.564328092	3.631430561	4.093817892	5.297888384	4.020787282	4.036075784	4.453396328	3.642830102	3.331675454	3.839704825	3.697306217	5.302538771	4.254027157	3.488805863	3.856197486	4.576049086	3.906238745	3.655813111	3.753675132	3.797647418	3.566645251	3.913830853
